"TOA5","10029","CR3000","10029","CR3000.Std.27.04","CPU:Final-24-06-2017.CR3","40325","Resumen"
"TIMESTAMP","RECORD","Strain(1)","Strain(2)","Strain(3)","Strain(4)","Strain(5)","Strain(6)","Strain_2(1)","Strain_2(2)"
"TS","RN","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-04-28 12:49:38",1226,-61.63074,13.80656,11.2317,12.28293,19.8533,-2.283359,3.910953,-0.6433063
"2017-04-28 12:49:39.5",1227,-61.66287,13.80656,11.65506,12.48292,19.8533,-2.299667,3.993952,-0.7084602
"2017-04-28 12:49:41",1228,-61.63074,13.73906,11.08517,12.24962,19.83513,-2.267052,3.977352,-0.7084602
"2017-04-28 12:49:42.5",1229,-61.61471,13.82343,11.19915,12.28293,19.83513,-2.234436,3.728236,-0.6921718
"2017-04-28 12:49:44",1230,-61.66287,13.84033,11.26425,12.41624,19.8533,-2.267052,3.844494,-0.6433063
"2017-04-28 12:49:45.5",1231,-61.51844,13.82343,11.24803,12.29959,19.83513,-2.250744,3.645177,-0.610671
"2017-04-28 12:49:47",1232,-61.69493,13.9247,10.9712,12.36627,19.76244,-2.283359,3.611978,-0.6595948
"2017-04-28 12:49:48.5",1233,-61.59867,13.78969,10.9061,12.14963,19.63519,-2.299667,3.661777,-0.5943826
"2017-04-28 12:49:50",1234,-61.6789,13.80656,11.21549,12.24962,19.72608,-2.250744,3.562119,-0.610671
"2017-04-28 12:49:51.5",1235,-61.6789,13.80656,10.74324,12.11626,19.50797,-2.250744,3.495719,-0.6433063
"2017-04-28 12:49:53",1236,-61.71097,13.77279,10.88977,12.14963,19.67155,-2.332341,3.396061,-0.5943826
"2017-04-28 12:49:54.5",1237,-61.71097,13.72216,10.77579,12.0996,19.52617,-2.283359,3.313002,-0.6269595
"2017-04-28 12:49:56",1238,-61.80723,13.82343,10.95498,12.04964,19.50797,-2.201763,3.362802,-0.610671
"2017-04-28 12:49:57.5",1239,-61.83936,13.65465,10.9061,11.99961,19.2899,-2.234436,3.296403,-0.6595948
"2017-04-28 12:49:59",1240,-61.91952,13.77279,11.15027,11.93299,19.47164,-2.283359,3.329602,-0.6433063
"2017-04-28 12:50:00.5",1241,-61.87142,13.67155,10.80834,11.98295,19.32623,-2.283359,3.313002,-0.5943826
"2017-04-28 12:50:02",1242,-61.88745,13.73906,10.82467,11.98295,19.32623,-2.315974,3.263203,-0.6433063
"2017-04-28 12:50:03.5",1243,-61.99976,13.67155,11.05263,12.04964,19.38076,-2.267052,3.180144,-0.6433063
"2017-04-28 12:50:05",1244,-62.06395,13.63779,10.9712,12.08295,19.34439,-2.218129,3.229944,-0.6758833
"2017-04-28 12:50:06.5",1245,-62.07998,13.67155,10.80834,11.94964,19.23537,-2.250744,3.130286,-0.6758833
"2017-04-28 12:50:08",1246,-62.06395,13.65465,10.93865,11.94964,19.23537,-2.332341,3.213344,-0.6269595
"2017-04-28 12:50:09.5",1247,-62.07998,13.55338,10.9712,11.84965,19.32623,-2.234436,3.180144,-0.6433063
"2017-04-28 12:50:11",1248,-62.07998,13.50275,10.84089,11.99961,19.38076,-2.250744,3.279803,-0.6758833
"2017-04-28 12:50:12.5",1249,-62.03182,13.58715,10.7107,11.79962,19.34439,-2.218129,3.213344,-0.6269595
"2017-04-28 12:50:14",1250,-62.06395,13.60402,10.6456,12.0996,19.43528,-2.283359,3.163544,-0.6595948
"2017-04-28 12:50:15.5",1251,-61.96768,13.62092,10.7107,11.98295,19.43528,-2.283359,3.146885,-0.610671
"2017-04-28 12:50:17",1252,-62.12843,13.63764,10.59614,11.94935,19.65326,-2.267344,3.262727,-0.6924053
"2017-04-28 12:50:18.5",1253,-61.984,13.70514,11.10093,12.24932,19.59873,-2.332633,3.279327,-0.6924053
"2017-04-28 12:50:20",1254,-61.82361,13.77264,11.00328,12.16599,19.43515,-2.283652,3.378985,-0.6598284
"2017-04-28 12:50:21.5",1255,-62.0482,13.63764,11.08471,12.14933,19.56237,-2.365248,3.279327,-0.6271931
"2017-04-28 12:50:23",1256,-62.01613,13.89078,10.97073,12.24932,19.59873,-2.316267,3.262727,-0.6924053
"2017-04-28 12:50:24.5",1257,-62.12843,13.80641,10.90552,12.21595,19.67142,-2.153132,3.312586,-0.6435399
"2017-04-28 12:50:26",1258,-62.03216,13.78951,10.90552,12.0993,19.85317,-2.267344,3.279327,-0.6761168
"2017-04-28 12:50:27.5",1259,-62.0482,13.92455,10.84042,12.11596,19.835,-2.316267,3.395585,-0.6435399
"2017-04-28 12:50:29",1260,-62.00009,13.92455,11.18235,12.3326,19.85317,-2.332633,3.428844,-0.7086937
"2017-04-28 12:50:30.5",1261,-62.08027,13.85705,10.85675,12.39928,19.87136,-2.299959,3.279327,-0.6761168
"2017-04-28 12:50:32",1262,-62.0963,13.84015,11.31266,12.31594,19.79864,-2.267344,3.212928,-0.6435399
"2017-04-28 12:50:33.5",1263,-62.0963,13.94142,11.00328,12.18264,19.74412,-2.332633,3.329185,-0.6761168
"2017-04-28 12:50:35",1264,-62.11239,13.90768,11.36143,12.16599,19.78047,-2.34894,3.146469,-0.6435399
"2017-04-28 12:50:36.5",1265,-62.11239,13.94142,10.85675,11.98266,19.6169,-2.332633,3.246127,-0.6924053
"2017-04-28 12:50:38",1266,-62.16049,13.75577,11.05204,12.04934,19.59873,-2.283652,3.113269,-0.6924053
"2017-04-28 12:50:39.5",1267,-62.20865,13.87391,11.10093,12.1993,19.63506,-2.316267,3.129869,-0.6924053
"2017-04-28 12:50:41",1268,-62.19256,13.82328,10.8893,12.06599,19.52604,-2.316267,3.06341,-0.6924053
"2017-04-28 12:50:42.5",1269,-62.33699,13.75577,10.77533,12.14933,19.58057,-2.34894,2.963752,-0.6271931
"2017-04-28 12:50:44",1270,-62.19256,13.75577,10.66135,11.94935,19.41699,-2.299959,2.980411,-0.6598284
"2017-04-28 12:50:45.5",1271,-62.32095,13.80641,10.72645,11.98266,19.41699,-2.381556,2.930552,-0.6271931
"2017-04-28 12:50:47",1272,-62.36905,13.78951,10.72645,12.04934,19.38063,-2.267344,2.897352,-0.6598284
"2017-04-28 12:50:48.5",1273,-62.27279,13.75577,10.87297,12.01603,19.30793,-2.218363,2.731236,-0.6761168
"2017-04-28 12:50:50",1274,-62.38508,13.67137,10.90552,12.08265,19.23524,-2.316267,2.747835,-0.6924053
"2017-04-28 12:50:51.5",1275,-62.46531,13.75577,10.82409,12.16599,19.30793,-2.283652,2.681436,-0.6109046
"2017-04-28 12:50:53",1276,-62.54554,13.73891,11.03583,12.03268,19.16252,-2.34894,2.764435,-0.7412707
"2017-04-28 12:50:54.5",1277,-62.62577,13.67137,10.90552,12.03268,19.27157,-2.299959,2.698036,-0.6761168
"2017-04-28 12:50:56",1278,-62.62577,13.70514,10.9544,12.18264,19.23524,-2.365248,2.664836,-0.7086937
"2017-04-28 12:50:57.5",1279,-62.58082,13.68664,10.9327,11.89627,19.2884,-2.368171,2.793232,-0.6785105
"2017-04-28 12:50:59",1280,-62.59687,13.65287,11.09556,12.22956,19.32476,-2.351863,2.676974,-0.6295867
"2017-04-28 12:51:00.5",1281,-62.59687,13.61913,11.12811,12.06295,19.2884,-2.368171,2.793232,-0.6459335
"2017-04-28 12:51:02",1282,-62.62893,13.58537,11.06301,12.11292,19.23388,-2.368171,2.759973,-0.6785105
"2017-04-28 12:51:03.5",1283,-62.6129,13.66974,11.01413,12.01292,19.39746,-2.319247,2.793232,-0.6459335
"2017-04-28 12:51:05",1284,-62.62893,13.58537,10.9978,12.12963,19.2884,-2.400786,2.676974,-0.6295867
"2017-04-28 12:51:06.5",1285,-62.6129,13.58537,11.04668,12.21291,19.37929,-2.400786,2.743373,-0.6132982
"2017-04-28 12:51:08",1286,-62.72519,13.60224,10.88382,12.09626,19.34293,-2.400786,2.776632,-0.6785105
"2017-04-28 12:51:09.5",1287,-62.70916,13.5516,10.90015,12.02964,19.27024,-2.400786,2.693573,-0.7110873
"2017-04-28 12:51:11",1288,-62.66106,13.61913,10.9327,11.89627,19.36113,-2.319247,2.710173,-0.6785105
"2017-04-28 12:51:12.5",1289,-62.69312,13.61913,10.80239,11.9463,19.23388,-2.351863,2.660314,-0.6459335
"2017-04-28 12:51:14",1290,-62.69312,13.61913,10.80239,11.9463,19.25207,-2.368171,2.577315,-0.6947989
"2017-04-28 12:51:15.5",1291,-62.66106,13.60224,10.83494,11.87962,19.25207,-2.351863,2.693573,-0.662222
"2017-04-28 12:51:17",1292,-62.66106,13.5685,10.70475,11.87962,19.32476,-2.368171,2.676974,-0.6295867
"2017-04-28 12:51:18.5",1293,-62.75726,13.53473,10.78618,11.82965,19.17938,-2.30294,2.577315,-0.5970098
"2017-04-28 12:51:20",1294,-62.83749,13.58537,10.83494,11.9463,19.2884,-2.351863,2.544056,-0.6459335
"2017-04-28 12:51:21.5",1295,-62.82145,13.5685,10.80239,11.89627,19.19755,-2.335555,2.593915,-0.6947989
"2017-04-28 12:51:23",1296,-62.83749,13.58537,10.81872,11.76297,19.17938,-2.384478,2.560715,-0.6459335
"2017-04-28 12:51:24.5",1297,-62.85352,13.636,10.75363,11.77963,19.16118,-2.368171,2.627115,-0.6947989
"2017-04-28 12:51:26",1298,-62.82145,13.58537,10.68841,11.79628,19.21571,-2.270267,2.527456,-0.6785105
"2017-04-28 12:51:27.5",1299,-62.88565,13.58537,10.6722,11.72966,19.17938,-2.156054,2.461057,-0.6947989
"2017-04-28 12:51:29",1300,-62.93375,13.5685,10.6722,11.77963,19.19755,-2.090824,2.444398,-0.6295867
"2017-04-28 12:51:30.5",1301,-62.86961,13.50097,10.62332,11.76297,19.14302,-2.074458,2.461057,-0.6785105
"2017-04-28 12:51:32",1302,-62.91772,13.60224,10.83494,11.87962,19.21571,-2.156054,2.494256,-0.662222
"2017-04-28 12:51:33.5",1303,-62.91772,13.51786,10.54189,11.67963,19.3066,-2.107132,2.461057,-0.6785105
"2017-04-28 12:51:35",1304,-62.94978,13.53473,10.85127,11.813,19.23388,-2.074458,2.494256,-0.7273758
"2017-04-28 12:51:36.5",1305,-62.96582,13.5685,10.78618,11.813,19.3066,-2.090824,2.527456,-0.662222
"2017-04-28 12:51:38",1306,-62.91139,13.58857,10.69915,11.78566,19.3274,-2.101287,2.453263,-0.6737815
"2017-04-28 12:51:39.5",1307,-62.95955,13.67297,10.6015,11.73569,19.23655,-2.052364,2.536321,-0.6574931
"2017-04-28 12:51:41",1308,-62.87933,13.58857,10.65027,11.70232,19.18202,-2.084979,2.469862,-0.6737815
"2017-04-28 12:51:42.5",1309,-62.87933,13.70671,10.55262,11.80231,19.3274,-2.068671,2.370204,-0.7226469
"2017-04-28 12:51:44",1310,-62.94346,13.67297,10.50374,11.66901,19.3456,-2.117594,2.386804,-0.7226469
"2017-04-28 12:51:45.5",1311,-62.97559,13.79111,10.71548,11.83568,19.29107,-2.13396,2.536321,-0.7226469
"2017-04-28 12:51:47",1312,-63.03972,13.72361,10.81312,11.93567,19.27288,-2.13396,2.552921,-0.7226469
"2017-04-28 12:51:48.5",1313,-63.03972,13.70671,10.84567,11.96899,19.54551,-2.101287,2.65258,-0.7063585
"2017-04-28 12:51:50",1314,-62.94346,13.79111,10.6666,11.88565,19.47281,-2.052364,2.718979,-0.6574931
"2017-04-28 12:51:51.5",1315,-62.92743,13.80798,10.862,11.88565,19.69092,-2.01969,2.63592,-0.7389938
"2017-04-28 12:51:53",1316,-62.89536,13.85862,10.52007,11.68566,19.30924,-2.13396,2.503062,-0.6574931
"2017-04-28 12:51:54.5",1317,-62.97559,13.74048,10.50374,11.78566,19.49098,-2.084979,2.586121,-0.6412047
"2017-04-28 12:51:56",1318,-62.91139,13.79111,10.61772,11.75234,19.47281,-2.117594,2.569521,-0.7063585
"2017-04-28 12:51:57.5",1319,-63.00765,13.84175,10.862,11.73569,19.52734,-2.117594,2.669179,-0.7226469
"2017-04-28 12:51:59",1320,-62.97559,13.84175,10.56884,11.81897,19.72725,-2.117594,2.702379,-0.7552822
"2017-04-28 12:52:00.5",1321,-62.84725,13.80798,11.00853,11.95233,19.74545,-2.101287,2.63592,-0.6737815
"2017-04-28 12:52:02",1322,-62.87933,13.95989,10.84567,11.88565,19.56367,-2.13396,2.685779,-0.7226469
"2017-04-28 12:52:03.5",1323,-62.84725,13.89238,10.71548,11.81897,19.79994,-2.13396,2.718979,-0.6737815
"2017-04-28 12:52:05",1324,-62.95955,13.92615,10.74803,12.06898,19.70909,-2.13396,2.63592,-0.6737815
"2017-04-28 12:52:06.5",1325,-62.91139,13.94302,10.89455,11.81897,19.81814,-2.166575,2.735579,-0.7063585
"2017-04-28 12:52:08",1326,-62.91139,13.84175,10.89455,11.98564,19.72725,-2.01969,2.802037,-0.7063585
"2017-04-28 12:52:09.5",1327,-62.86329,13.95989,10.63405,11.88565,19.89083,-2.13396,2.718979,-0.7878591
"2017-04-28 12:52:11",1328,-62.92743,13.99366,10.71548,12.10229,19.94535,-2.166575,2.868496,-0.6737815
"2017-04-28 12:52:12.5",1329,-62.87933,13.94302,10.9922,12.30227,19.89083,-2.084979,2.65258,-0.7552822
"2017-04-28 12:52:14",1330,-62.84725,14.06116,10.7317,12.11894,19.96352,-2.117594,2.984755,-0.7226469
"2017-04-28 12:52:15.5",1331,-62.81513,13.95989,10.97598,12.16897,20.05441,-2.13396,2.768838,-0.7226469
"2017-04-28 12:52:17",1332,-62.81599,14.14511,10.61632,12.16813,20.05405,-2.036816,2.717789,-0.6907122
"2017-04-28 12:52:18.5",1333,-62.88018,14.22951,10.84427,12.23482,20.07222,-2.102105,2.950305,-0.7559244
"2017-04-28 12:52:20",1334,-62.88018,14.04384,10.5511,12.13482,20.18127,-2.069431,2.917106,-0.7232891
"2017-04-28 12:52:21.5",1335,-62.7037,14.04384,10.86049,12.28478,20.23579,-2.085797,2.933706,-0.7722128
"2017-04-28 12:52:23",1336,-62.84806,14.11137,10.9908,12.35147,20.25396,-2.118412,3.000164,-0.7232891
"2017-04-28 12:52:24.5",1337,-62.81599,14.24638,10.87682,12.33481,20.30849,-2.151028,2.983565,-0.6581353
"2017-04-28 12:52:26",1338,-62.84806,14.19574,11.00713,12.4348,20.34485,-2.102105,3.066564,-0.6581353
"2017-04-28 12:52:27.5",1339,-62.83203,14.31388,11.03968,12.48477,20.52659,-2.151028,3.199481,-0.6744238
"2017-04-28 12:52:29",1340,-62.81599,14.21261,11.12111,12.50142,20.30849,-2.118412,3.116422,-0.7070007
"2017-04-28 12:52:30.5",1341,-62.78392,14.17887,11.15365,12.35147,20.38118,-2.085797,3.000164,-0.6744238
"2017-04-28 12:52:32",1342,-62.81599,14.22951,10.90937,12.58476,20.61748,-2.13472,3.066564,-0.7232891
"2017-04-28 12:52:33.5",1343,-62.78392,14.36452,11.36528,12.65144,20.32668,-2.13472,3.016764,-0.7559244
"2017-04-28 12:52:35",1344,-62.89622,14.29701,11.13732,12.60142,20.41754,-2.167335,3.099823,-0.6581353
"2017-04-28 12:52:36.5",1345,-62.84806,14.21261,11.03968,12.6681,20.59928,-2.102105,3.033364,-0.7885013
"2017-04-28 12:52:38",1346,-62.83203,14.29701,11.16987,12.56811,20.52659,-2.102105,3.083223,-0.7559244
"2017-04-28 12:52:39.5",1347,-62.88018,14.31388,11.05589,12.50142,20.39937,-2.118412,3.049963,-0.7070007
"2017-04-28 12:52:41",1348,-62.84806,14.26325,10.86049,12.48477,20.4539,-2.069431,2.950305,-0.7885013
"2017-04-28 12:52:42.5",1349,-62.91226,14.28015,10.89315,12.56811,20.39937,-2.085797,2.900506,-0.7885013
"2017-04-28 12:52:44",1350,-62.89622,14.28015,11.12111,12.53479,20.56295,-2.151028,2.800847,-0.6744238
"2017-04-28 12:52:45.5",1351,-63.00851,14.31388,11.31651,12.61807,20.39937,-2.118412,2.834047,-0.6907122
"2017-04-28 12:52:47",1352,-63.00851,14.28015,11.23508,12.70141,20.81739,-2.118412,2.900506,-0.7232891
"2017-04-28 12:52:48.5",1353,0.02678086,-0.07877959,-0.1194601,0.1333635,0.06058124,0.04348699,2.966905,-0.7232891
"2017-04-28 12:52:50",1354,0.05884892,-0.09564797,-0.07057946,-0.09999277,-0.1756889,0.07616068,2.917106,-0.7396359
"2017-04-28 12:52:51.5",1355,-0.1176404,-0.2137871,-0.2985336,-0.2166411,-0.1938535,-0.07072481,2.701189,-0.7396359
"2017-04-28 12:52:53",1356,-0.06948081,0.02249118,-0.1357926,0.1333635,0.02425203,-0.05441719,2.950305,-0.7396359
"2017-04-28 12:52:54.5",1357,-0.1016063,-0.06188098,-0.1520083,-0.04996653,-0.08480071,-0.05441719,2.950305,-0.6581353
"2017-04-28 12:52:56",1358,0.07488295,-0.07877959,-0.5264878,-0.2166411,-0.0484715,0.02717937,2.883906,-0.7722128
"2017-04-28 12:52:57.5",1359,0.02011438,-0.09903374,-0.3260655,-0.1229762,0.07597883,-0.07680363,2.874624,-0.7119631
"2017-04-28 12:52:59",1360,0.1966037,0.1541432,-0.3911619,0.02704282,-0.05123851,0.1190047,2.625508,-0.7608868
"2017-04-28 12:53:00.5",1361,-0.09218132,0.0697408,-0.260969,0.3436767,0.4031045,0.07002341,2.941083,-0.8260407
"2017-04-28 12:53:02",1362,-0.1242494,0.2722823,0.06474645,0.2103132,0.2577226,0.004792921,2.941083,-0.7771752
"2017-04-28 12:53:03.5",1363,0.100342,0.1879102,-0.2771848,-0.05629443,0.02145247,0.004792921,2.924424,-0.7771752
"2017-04-28 12:53:05",1364,0.004080345,0.1541432,-0.260969,0.2103132,0.2031962,-0.0441884,2.941083,-0.7608868
"2017-04-28 12:53:06.5",1365,-0.02798772,0.1203762,-0.5214714,0.2769949,0.1668344,0.004792921,2.642108,-0.74454
"2017-04-28 12:53:08",1366,0.004080345,0.1541432,0.06474645,0.2270284,-0.123962,0.05371578,2.941083,-0.7608868
"2017-04-28 12:53:09.5",1367,0.004080345,0.2047786,0.2927006,0.1603466,0.07597883,0.004792921,2.891224,-0.7771752
"2017-04-28 12:53:11",1368,0.06827395,0.1710116,0.3741295,0.2270284,0.1305052,0.05371578,2.858025,-0.7282516
"2017-04-28 12:53:12.5",1369,-0.01195369,0.1372748,-0.06556308,0.1436911,-0.1421266,0.1190047,2.625508,-0.74454
"2017-04-28 12:53:14",1370,-0.04402175,0.2047786,-0.4238268,0.07700936,-0.1421266,0.05371578,2.226874,-0.7282516
"2017-04-28 12:53:15.5",1371,-0.09218132,0.1879102,-0.0004666411,0.1270356,-0.0149093,0.03740817,0.0387329,0.05429485
"2017-04-28 12:53:17",1372,-0.1563174,0.2554139,-0.2120884,0.1770021,-0.0149093,-0.0115147,-0.4429593,-0.01085897
"2017-04-28 12:53:18.5",1373,-0.06005578,0.2047786,0.3577971,0.3436767,-0.1057649,0.08638947,-0.2768421,0.03800639
"2017-04-28 12:53:20",1374,-0.188443,0.1541432,0.0158658,0.2603394,-0.2148176,0.03740817,-0.4263595,0.08693014
"2017-04-28 12:53:21.5",1375,-0.1402834,0.08663941,-0.1306595,-0.1063207,-0.3602321,0.08638947,-0.4097597,0.02171794
"2017-04-28 12:53:23",1376,-0.1723515,0.03600403,0.06474645,-0.05629443,-0.3783967,0.1842352,-0.4595591,0.03800639
"2017-04-28 12:53:24.5",1377,-0.188443,0.1541432,-0.1306595,0.1436911,-0.196653,0.1353123,-0.3599007,0.05429485
"2017-04-28 12:53:26",1378,-0.3488407,0.03600403,-0.3260655,-0.07294995,-0.4510877,0.03740817,-0.2436425,0.07058331
"2017-04-28 12:53:27.5",1379,-0.2686132,0.05287241,-0.2284208,-0.3895838,-0.3783967,0.02110054,-0.7419345,0.03800639
"2017-04-28 12:53:29",1380,-0.3328067,0.002237026,-0.03301486,-0.07294995,-0.3965613,0.08638947,-0.3267011,0.1683724
"2017-04-28 12:53:30.5",1381,-0.3648748,0.002237026,-0.3911619,-0.1229762,-0.4329231,0.004792921,-0.4761589,0.1032186
"2017-04-28 12:53:32",1382,-0.3970003,-0.1159021,0.1135104,-0.1063207,-0.3783967,0.02110054,-0.609017,-0.01085897
"2017-04-28 12:53:33.5",1383,-0.4771705,0.01913564,-0.1144437,-0.1729427,-0.6146668,0.03740817,-0.5592175,0.03800639
"2017-04-28 12:53:35",1384,-0.4130344,-0.1834059,-0.06556308,-0.3895838,-0.6691933,0.05371578,-0.6588759,0.005429484
"2017-04-28 12:53:36.5",1385,-0.4771705,-0.1834059,-0.3586136,-0.4562655,-0.6510286,0.03740817,-0.8415929,0.03800639
"2017-04-28 12:53:38",1386,-0.5187785,-0.1294452,-0.4778405,-0.5833011,-0.8482025,0.1413327,-0.7161721,0.156988
"2017-04-28 12:53:39.5",1387,-0.4545849,-0.3488551,-0.7057946,-0.5333346,-0.6118998,0.1739479,-0.9486886,0.1406996
"2017-04-28 12:53:41",1388,-0.6150402,-0.2813513,-0.005599692,-0.300038,-0.5937352,0.2392369,-0.8158305,0.0917758
"2017-04-28 12:53:42.5",1389,-0.5829721,-0.230716,-0.05448034,-0.2500118,-0.7573144,0.0108133,-0.8158305,0.02662199
"2017-04-28 12:53:44",1390,-0.5348126,-0.196949,-0.2173381,-0.2333563,-0.8300053,0.1087175,-0.7327719,0.0917758
"2017-04-28 12:53:45.5",1391,-0.7113019,-0.3319867,-0.4778405,-0.5166791,-0.8845316,0.1576403,-1.181205,0.07548735
"2017-04-28 12:53:47",1392,-0.7113019,-0.2644527,-0.6732464,-0.6000164,-1.175328,0.09240986,-0.9652883,0.1081226
"2017-04-28 12:53:48.5",1393,-0.8075635,-0.3488551,-0.412744,-0.4666528,-0.8300053,0.07610223,-1.131405,0.0917758
"2017-04-28 12:53:50",1394,-0.6792337,-0.2982198,-0.3475309,-0.4333418,-0.866367,0.1087175,-1.164605,0.02662199
"2017-04-28 12:53:51.5",1395,-0.7915295,-0.2644527,-0.5918176,-0.6333273,-1.011749,0.07610223,-1.214464,0.04291044
"2017-04-28 12:53:53",1396,-0.7594039,-0.3150881,-0.412744,-0.4666528,-0.9572226,0.1739479,-1.363922,0.07548735
"2017-04-28 12:53:54.5",1397,-0.9358932,-0.4501259,-0.8361042,-0.7832866,-1.175328,0.1250251,-1.596438,0.0917758
"2017-04-28 12:53:56",1398,-0.8235975,-0.3657235,-0.3638634,-0.7832866,-0.8482025,0.09240986,-1.46358,0.1244111
"2017-04-28 12:53:57.5",1399,-0.9519272,-0.3657235,-0.9337488,-0.8333129,-1.102637,0.1087175,-1.015147,0.0917758
"2017-04-28 12:53:59",1400,-0.9358932,-0.4501259,-0.2498863,-0.5166791,-1.193493,0.1413327,-1.297463,0.1081226
"2017-04-28 12:54:00.5",1401,-1.080314,-0.5344981,-0.461508,-0.5000235,-0.9754198,0.190314,-1.430381,0.1081226
"2017-04-28 12:54:02",1402,-1.032155,-0.2982198,-0.7383429,-0.5000235,-1.029946,0.1576403,-1.596438,0.1081226
"2017-04-28 12:54:03.5",1403,-1.144451,-0.5851334,-0.2986503,-0.36666,-1.120802,0.1576403,-1.546639,0.1732765
"2017-04-28 12:54:05",1404,-1.144451,-0.5176297,-0.461508,-0.5666456,-0.9026963,0.07610223,-1.247664,0.1244111
"2017-04-28 12:54:06.5",1405,-1.112382,-0.5344981,-0.6894622,-0.5333346,-1.193493,0.1739479,-1.430381,0.1732765
"2017-04-28 12:54:08",1406,-1.160485,-0.602032,-0.5267212,-0.6499828,-1.248019,0.1250251,-1.297463,0.1732765
"2017-04-28 12:54:09.5",1407,-1.112382,-0.6189005,-0.5103887,-0.7999422,-1.520651,0.1739479,-1.280863,0.0591989
"2017-04-28 12:54:11",1408,-1.19261,-0.5513967,-0.9988452,-0.9333057,-1.120802,0.2066216,-1.745956,0.1081226
"2017-04-28 12:54:12.5",1409,-1.112382,-0.5513967,-0.8523199,-1.016643,-1.411598,0.1250251,-1.729296,0.1406996
"2017-04-28 12:54:14",1410,-1.176576,-0.6189005,-0.722127,-0.7499756,-1.175328,0.1087175,-1.646297,0.1244111
"2017-04-28 12:54:15.5",1411,-1.19261,-0.5851334,-0.5918176,-0.7166646,-1.538816,0.1739479,-1.446981,0.1244111
"2017-04-28 12:54:17",1412,-1.238414,-0.567086,-0.8321377,-0.7477669,-1.410622,0.1271877,-1.659625,0.07723881
"2017-04-28 12:54:18.5",1413,-1.286516,-0.6345898,-0.7343764,-0.7977334,-1.537839,0.1434954,-1.593166,0.142451
"2017-04-28 12:54:20",1414,-1.318584,-0.6514583,-0.7343764,-0.864415,-1.356095,0.159803,-1.427108,0.1750279
"2017-04-28 12:54:21.5",1415,-1.366743,-0.6683266,-0.5715187,-0.8477595,-1.210713,0.1761106,-1.543367,0.2076048
"2017-04-28 12:54:23",1416,-1.334618,-0.6683266,-0.8158053,-0.864415,-1.210713,0.159803,-1.576566,0.1587394
"2017-04-28 12:54:24.5",1417,0.02137871,0.02811397,0.1193435,0.04453409,0.0484715,-0.005435873,-1.510167,0.1913164
"2017-04-28 12:54:26",1418,-0.04281489,0.02811397,-0.09227827,0.07784511,0.06666866,0.04354544,-1.576566,0.1913164
"2017-04-28 12:54:27.5",1419,-0.1230425,-0.1068936,0.1193435,-0.005492141,0.0484715,-0.03805111,-1.593166,0.1587394
"2017-04-28 12:54:29",1420,-0.09091698,0.02811397,-0.1574914,-0.1887625,0.0303069,-0.005435873,-1.609825,0.1098741
"2017-04-28 12:54:30.5",1421,-0.1551106,-0.1406606,0.249653,-0.005492141,-0.06058124,-0.03805111,-1.659625,0.1587394
"2017-04-28 12:54:32",1422,-0.01074682,-0.02252141,-0.1249432,-0.07211419,-0.07874585,0.02717937,-1.593166,0.1750279
"2017-04-28 12:54:33.5",1423,-0.1551106,-0.07315679,-0.01096607,-0.03880317,-0.006054868,-0.005435873,-1.709424,0.1913164
"2017-04-28 12:54:35",1424,-0.04281489,0.01124559,0.1844399,0.02787858,-0.1151076,0.01087175,-1.593166,0.1750279
"2017-04-28 12:54:36.5",1425,-0.1711446,-0.02252141,0.1031277,-0.08882939,-0.006054868,-0.05435874,-1.676225,0.1261625
"2017-04-28 12:54:38",1426,-0.07488295,0.02811397,-0.04351428,-0.1387959,-0.006054868,0.01087175,0.01659982,0.04343588
"2017-04-28 12:54:39.5",1427,-0.2193042,-0.0393898,0.1193435,-0.02214765,-0.1696014,0.04354544,-0.1162582,-0.005429484
"2017-04-28 12:54:41",1428,-0.1711446,0.01124559,-0.07606249,-0.02214765,0.0303069,0.04354544,-0.1162582,-0.03800639
"2017-04-28 12:54:42.5",1429,-0.2353382,-0.1237922,0.03791459,-0.02214765,-0.1514368,-0.02174349,-0.09965841,0.01085897
"2017-04-28 12:54:44",1430,-0.2032702,0.02811397,-0.01096607,-0.2054777,-0.07874585,0.04354544,-0.08305858,0.01085897
"2017-04-28 12:54:45.5",1431,-0.2353382,-0.0393898,-0.3203491,-0.1054849,-0.1514368,0.05985306,-0.08305858,0.01085897
